impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,missing_esg_document,esg_status,company_code,company_name,report_year,indicator_code,indicator_name,indicator_weight,priority,status,next_action
5744,59.833333,140,205,65,True,1.0,0.65,0.213333,False,embedded_in_annual,603897.SH,长城科技,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
5745,59.833333,140,205,65,True,1.0,0.65,0.213333,False,embedded_in_annual,603897.SH,长城科技,2025,X_S_OCCUPATIONAL_HEALTH,员工职业健康,1.6,2,evidence_missing,locate_additional_public_evidence
5746,59.826733,251,502,251,False,0.49505,1.0,0.5,False,embedded_in_annual,920627.BJ,力王股份,2025,X_E_CLIMATE_ACTION,应对气候变化,3.75,1,evidence_missing,locate_additional_public_evidence
5747,59.826733,251,502,251,False,0.49505,1.0,0.5,False,embedded_in_annual,920627.BJ,力王股份,2025,X_E_CLIMATE_RISK,气候风险水平,3.75,1,evidence_missing,locate_additional_public_evidence
5748,59.824561,12,117,105,False,0.37594,1.0,0.666667,False,collected,601001.SH,晋控煤业,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
5749,59.823944,292,367,75,False,0.352113,0.75,1.0,False,embedded_in_annual,003021.SZ,兆威机电,2025,X_E_BIODIVERSITY,生物多样性保护,7.5,1,evidence_missing,locate_additional_public_evidence
5750,59.814943,237,286,49,False,0.574713,0.49,1.0,False,embedded_in_annual,002125.SZ,湘潭电化,2025,X_E_BIODIVERSITY,生物多样性保护,7.5,1,evidence_missing,locate_additional_public_evidence
5751,59.810929,272,368,96,False,0.409836,0.96,0.666667,False,embedded_in_annual,300491.SZ,通合科技,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
5752,59.805747,111,192,81,False,0.862069,0.81,0.213333,False,collected,00968.HK,XINYI SOLAR,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
5753,59.8,164,230,66,True,1.0,0.66,0.2,False,embedded_in_annual,688226.SH,威腾电气,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
5754,59.8,164,230,66,True,1.0,0.66,0.2,False,embedded_in_annual,688226.SH,威腾电气,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
5755,59.8,164,230,66,True,1.0,0.66,0.2,False,embedded_in_annual,688226.SH,威腾电气,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
5756,59.8,164,230,66,True,1.0,0.66,0.2,False,embedded_in_annual,688226.SH,威腾电气,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
5757,59.8,164,230,66,True,1.0,0.66,0.2,False,embedded_in_annual,688226.SH,威腾电气,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
5758,59.8,164,230,66,True,1.0,0.66,0.2,False,embedded_in_annual,688226.SH,威腾电气,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
5759,59.8,164,230,66,True,1.0,0.66,0.2,False,embedded_in_annual,688226.SH,威腾电气,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
5760,59.8,164,230,66,True,1.0,0.66,0.2,False,embedded_in_annual,688226.SH,威腾电气,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
5761,59.8,164,230,66,True,1.0,0.66,0.2,False,embedded_in_annual,688226.SH,威腾电气,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
5762,59.8,164,230,66,True,1.0,0.66,0.2,False,embedded_in_annual,688226.SH,威腾电气,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
5763,59.688406,78,158,80,False,0.543478,0.8,0.666667,False,embedded_in_annual,300409.SZ,道氏技术,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
5764,59.666667,186,246,60,True,1.0,0.6,0.266667,False,embedded_in_annual,600458.SH,时代新材,2025,X_G_ANTI_BRIBERY,反商业贿赂、反贪污及反不正当竞争,2.0,2,evidence_missing,locate_additional_public_evidence
5765,59.666667,186,246,60,True,1.0,0.6,0.266667,False,embedded_in_annual,600458.SH,时代新材,2025,X_G_CORPORATE_STRUCTURE,公司架构,2.0,2,evidence_missing,locate_additional_public_evidence
5766,59.666667,186,246,60,True,1.0,0.6,0.266667,False,embedded_in_annual,600458.SH,时代新材,2025,X_G_GOVERNANCE_MECHANISM,治理机制,2.0,2,evidence_missing,locate_additional_public_evidence
5767,59.666667,186,246,60,True,1.0,0.6,0.266667,False,embedded_in_annual,600458.SH,时代新材,2025,X_G_MANAGEMENT,管理层机制,2.0,2,evidence_missing,locate_additional_public_evidence
5768,59.666667,186,246,60,True,1.0,0.6,0.266667,False,embedded_in_annual,600458.SH,时代新材,2025,X_S_CUSTOMER_SERVICE,客户服务,2.0,2,evidence_missing,locate_additional_public_evidence
5769,59.666667,186,246,60,True,1.0,0.6,0.266667,False,embedded_in_annual,600458.SH,时代新材,2025,X_S_JUST_TRANSITION,公正转型,2.0,2,evidence_missing,locate_additional_public_evidence
5770,59.666667,186,246,60,True,1.0,0.6,0.266667,False,embedded_in_annual,600458.SH,时代新材,2025,X_S_PUBLIC_WELFARE,社会公益,2.0,2,evidence_missing,locate_additional_public_evidence
5771,59.656863,252,485,233,False,0.490196,1.0,0.5,False,embedded_in_annual,301226.SZ,祥明智能,2025,X_E_CLIMATE_ACTION,应对气候变化,3.75,1,evidence_missing,locate_additional_public_evidence
5772,59.656863,252,485,233,False,0.490196,1.0,0.5,False,embedded_in_annual,301226.SZ,祥明智能,2025,X_E_CLIMATE_RISK,气候风险水平,3.75,1,evidence_missing,locate_additional_public_evidence
5773,59.656863,252,394,142,False,0.490196,1.0,0.5,False,embedded_in_annual,301278.SZ,快可电子,2025,X_E_CLIMATE_ACTION,应对气候变化,3.75,1,evidence_missing,locate_additional_public_evidence
5774,59.656863,252,394,142,False,0.490196,1.0,0.5,False,embedded_in_annual,301278.SZ,快可电子,2025,X_E_CLIMATE_RISK,气候风险水平,3.75,1,evidence_missing,locate_additional_public_evidence
5775,59.651899,229,446,217,False,0.632911,1.0,0.3,False,embedded_in_annual,688275.SH,万润新能,2025,X_E_OTHER_RESOURCE,其他资源,2.25,2,evidence_missing,locate_additional_public_evidence
5776,59.65,206,259,53,False,0.892857,0.53,0.5,False,embedded_in_annual,688499.SH,利元亨,2025,X_E_CLIMATE_ACTION,应对气候变化,3.75,1,evidence_missing,locate_additional_public_evidence
5777,59.65,206,259,53,False,0.892857,0.53,0.5,False,embedded_in_annual,688499.SH,利元亨,2025,X_E_CLIMATE_RISK,气候风险水平,3.75,1,evidence_missing,locate_additional_public_evidence
5778,59.638889,222,467,245,False,0.694444,1.0,0.213333,False,collected,00042.HK,NE ELECTRIC,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
5779,59.638889,222,509,287,False,0.694444,1.0,0.213333,False,embedded_in_annual,300769.SZ,德方纳米,2025,X_S_EMPLOYEE_RIGHTS,员工权益保障,1.6,2,evidence_missing,locate_additional_public_evidence
5780,59.638889,222,509,287,False,0.694444,1.0,0.213333,False,embedded_in_annual,300769.SZ,德方纳米,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
5781,59.521858,211,296,85,False,0.819672,0.85,0.213333,False,embedded_in_annual,000537.SZ,绿发电力,2025,X_S_CAREER,员工职业发展,1.6,2,evidence_missing,locate_additional_public_evidence
5782,59.521858,211,296,85,False,0.819672,0.85,0.213333,False,embedded_in_annual,000537.SZ,绿发电力,2025,X_S_EMPLOYEE_RIGHTS,员工权益保障,1.6,2,evidence_missing,locate_additional_public_evidence
5783,59.521858,211,296,85,False,0.819672,0.85,0.213333,False,embedded_in_annual,000537.SZ,绿发电力,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
5784,59.521858,211,296,85,False,0.819672,0.85,0.213333,False,embedded_in_annual,000537.SZ,绿发电力,2025,X_S_OCCUPATIONAL_HEALTH,员工职业健康,1.6,2,evidence_missing,locate_additional_public_evidence
5785,59.520513,134,198,64,False,0.961538,0.64,0.266667,False,embedded_in_annual,600726.SH,华电能源,2025,X_G_ANTI_BRIBERY,反商业贿赂、反贪污及反不正当竞争,2.0,2,evidence_missing,locate_additional_public_evidence
5786,59.520513,134,198,64,False,0.961538,0.64,0.266667,False,embedded_in_annual,600726.SH,华电能源,2025,X_G_CORPORATE_STRUCTURE,公司架构,2.0,2,evidence_missing,locate_additional_public_evidence
5787,59.520513,134,198,64,False,0.961538,0.64,0.266667,False,embedded_in_annual,600726.SH,华电能源,2025,X_G_GOVERNANCE_MECHANISM,治理机制,2.0,2,evidence_missing,locate_additional_public_evidence
5788,59.520513,134,198,64,False,0.961538,0.64,0.266667,False,embedded_in_annual,600726.SH,华电能源,2025,X_G_MANAGEMENT,管理层机制,2.0,2,evidence_missing,locate_additional_public_evidence
5789,59.520513,134,198,64,False,0.961538,0.64,0.266667,False,embedded_in_annual,600726.SH,华电能源,2025,X_S_JUST_TRANSITION,公正转型,2.0,2,evidence_missing,locate_additional_public_evidence
5790,59.520513,134,198,64,False,0.961538,0.64,0.266667,False,embedded_in_annual,600726.SH,华电能源,2025,X_S_PUBLIC_WELFARE,社会公益,2.0,2,evidence_missing,locate_additional_public_evidence
5791,59.520513,134,198,64,False,0.961538,0.64,0.266667,False,embedded_in_annual,600726.SH,华电能源,2025,X_S_RD_INNOVATION,研发创新,2.0,2,evidence_missing,locate_additional_public_evidence
5792,59.520513,134,198,64,False,0.961538,0.64,0.266667,False,embedded_in_annual,600726.SH,华电能源,2025,X_S_SUPPLY_CHAIN,供应链管理,2.0,2,evidence_missing,locate_additional_public_evidence
5793,59.5,140,205,65,True,1.0,0.65,0.2,False,embedded_in_annual,603897.SH,长城科技,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
5794,59.5,140,205,65,True,1.0,0.65,0.2,False,embedded_in_annual,603897.SH,长城科技,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
5795,59.5,140,205,65,True,1.0,0.65,0.2,False,embedded_in_annual,603897.SH,长城科技,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
5796,59.5,140,205,65,True,1.0,0.65,0.2,False,embedded_in_annual,603897.SH,长城科技,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
5797,59.5,140,205,65,True,1.0,0.65,0.2,False,embedded_in_annual,603897.SH,长城科技,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
5798,59.5,140,205,65,True,1.0,0.65,0.2,False,embedded_in_annual,603897.SH,长城科技,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
5799,59.5,140,205,65,True,1.0,0.65,0.2,False,embedded_in_annual,603897.SH,长城科技,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
5800,59.5,140,205,65,True,1.0,0.65,0.2,False,embedded_in_annual,603897.SH,长城科技,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
5801,59.5,140,205,65,True,1.0,0.65,0.2,False,embedded_in_annual,603897.SH,长城科技,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
5802,59.5,140,205,65,True,1.0,0.65,0.2,False,embedded_in_annual,603897.SH,长城科技,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
5803,59.5,140,205,65,True,1.0,0.65,0.2,False,embedded_in_annual,603897.SH,长城科技,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
5804,59.492982,108,174,66,False,0.657895,0.66,0.666667,False,embedded_in_annual,603530.SH,神马电力,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
5805,59.472414,111,192,81,False,0.862069,0.81,0.2,False,collected,00968.HK,XINYI SOLAR,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
5806,59.472414,111,192,81,False,0.862069,0.81,0.2,False,collected,00968.HK,XINYI SOLAR,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
5807,59.472414,111,192,81,False,0.862069,0.81,0.2,False,collected,00968.HK,XINYI SOLAR,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
5808,59.472414,111,192,81,False,0.862069,0.81,0.2,False,collected,00968.HK,XINYI SOLAR,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
5809,59.472414,111,192,81,False,0.862069,0.81,0.2,False,collected,00968.HK,XINYI SOLAR,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
5810,59.440389,287,565,278,False,0.364964,1.0,0.666667,False,embedded_in_annual,02798.HK,PER ENERGY,2025,X_G_DISCLOSURE,信息披露,5.0,1,evidence_missing,locate_additional_public_evidence
5811,59.393939,227,454,227,False,0.649351,1.0,0.266667,False,embedded_in_annual,601218.SH,吉鑫科技,2025,X_G_ANTI_BRIBERY,反商业贿赂、反贪污及反不正当竞争,2.0,2,evidence_missing,locate_additional_public_evidence
5812,59.393939,227,454,227,False,0.649351,1.0,0.266667,False,embedded_in_annual,601218.SH,吉鑫科技,2025,X_G_CORPORATE_STRUCTURE,公司架构,2.0,2,evidence_missing,locate_additional_public_evidence
5813,59.393939,227,454,227,False,0.649351,1.0,0.266667,False,embedded_in_annual,601218.SH,吉鑫科技,2025,X_G_GOVERNANCE_MECHANISM,治理机制,2.0,2,evidence_missing,locate_additional_public_evidence
5814,59.393939,227,454,227,False,0.649351,1.0,0.266667,False,embedded_in_annual,601218.SH,吉鑫科技,2025,X_G_MANAGEMENT,管理层机制,2.0,2,evidence_missing,locate_additional_public_evidence
5815,59.393939,227,454,227,False,0.649351,1.0,0.266667,False,embedded_in_annual,601218.SH,吉鑫科技,2025,X_S_CUSTOMER_SERVICE,客户服务,2.0,2,evidence_missing,locate_additional_public_evidence
5816,59.393939,227,454,227,False,0.649351,1.0,0.266667,False,embedded_in_annual,601218.SH,吉鑫科技,2025,X_S_JUST_TRANSITION,公正转型,2.0,2,evidence_missing,locate_additional_public_evidence
5817,59.393939,227,454,227,False,0.649351,1.0,0.266667,False,embedded_in_annual,601218.SH,吉鑫科技,2025,X_S_PUBLIC_WELFARE,社会公益,2.0,2,evidence_missing,locate_additional_public_evidence
5818,59.393939,227,454,227,False,0.649351,1.0,0.266667,False,embedded_in_annual,601218.SH,吉鑫科技,2025,X_S_RD_INNOVATION,研发创新,2.0,2,evidence_missing,locate_additional_public_evidence
5819,59.375,230,433,203,False,0.625,1.0,0.3,False,embedded_in_annual,688680.SH,海优新材,2025,X_E_OTHER_RESOURCE,其他资源,2.25,2,evidence_missing,locate_additional_public_evidence
5820,59.375,230,433,203,False,0.625,1.0,0.3,False,embedded_in_annual,688680.SH,海优新材,2025,X_E_WASTEWATER,废水,2.25,2,evidence_missing,locate_additional_public_evidence
5821,59.375,230,433,203,False,0.625,1.0,0.3,False,embedded_in_annual,688680.SH,海优新材,2025,X_E_WASTE_GAS,废气,2.25,2,evidence_missing,locate_additional_public_evidence
5822,59.347826,288,392,104,False,0.362319,1.0,0.666667,False,embedded_in_annual,000883.SZ,湖北能源,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
5823,59.326923,254,543,289,False,0.480769,1.0,0.5,False,embedded_in_annual,920522.BJ,纳科诺尔,2025,X_E_CLIMATE_ACTION,应对气候变化,3.75,1,evidence_missing,locate_additional_public_evidence
5824,59.326923,254,543,289,False,0.480769,1.0,0.5,False,embedded_in_annual,920522.BJ,纳科诺尔,2025,X_E_CLIMATE_RISK,气候风险水平,3.75,1,evidence_missing,locate_additional_public_evidence
5825,59.305936,223,328,105,False,0.684932,1.0,0.213333,False,embedded_in_annual,600973.SH,宝胜股份,2025,X_S_CAREER,员工职业发展,1.6,2,evidence_missing,locate_additional_public_evidence
5826,59.305936,223,328,105,False,0.684932,1.0,0.213333,False,embedded_in_annual,600973.SH,宝胜股份,2025,X_S_EMPLOYEE_RIGHTS,员工权益保障,1.6,2,evidence_missing,locate_additional_public_evidence
5827,59.305936,223,328,105,False,0.684932,1.0,0.213333,False,embedded_in_annual,600973.SH,宝胜股份,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
5828,59.305936,223,328,105,False,0.684932,1.0,0.213333,False,embedded_in_annual,600973.SH,宝胜股份,2025,X_S_OCCUPATIONAL_HEALTH,员工职业健康,1.6,2,evidence_missing,locate_additional_public_evidence
5829,59.305556,222,467,245,False,0.694444,1.0,0.2,False,collected,00042.HK,NE ELECTRIC,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
5830,59.305556,222,467,245,False,0.694444,1.0,0.2,False,collected,00042.HK,NE ELECTRIC,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
5831,59.305556,222,467,245,False,0.694444,1.0,0.2,False,collected,00042.HK,NE ELECTRIC,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
5832,59.305556,222,467,245,False,0.694444,1.0,0.2,False,collected,00042.HK,NE ELECTRIC,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
5833,59.305556,222,467,245,False,0.694444,1.0,0.2,False,collected,00042.HK,NE ELECTRIC,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
5834,59.305556,222,467,245,False,0.694444,1.0,0.2,False,collected,00042.HK,NE ELECTRIC,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
5835,59.305556,222,509,287,False,0.694444,1.0,0.2,False,embedded_in_annual,300769.SZ,德方纳米,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
5836,59.305556,222,509,287,False,0.694444,1.0,0.2,False,embedded_in_annual,300769.SZ,德方纳米,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
5837,59.305556,222,509,287,False,0.694444,1.0,0.2,False,embedded_in_annual,300769.SZ,德方纳米,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
5838,59.305556,222,509,287,False,0.694444,1.0,0.2,False,embedded_in_annual,300769.SZ,德方纳米,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
5839,59.305556,222,509,287,False,0.694444,1.0,0.2,False,embedded_in_annual,300769.SZ,德方纳米,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
5840,59.305556,222,509,287,False,0.694444,1.0,0.2,False,embedded_in_annual,300769.SZ,德方纳米,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
5841,59.305556,222,509,287,False,0.694444,1.0,0.2,False,embedded_in_annual,300769.SZ,德方纳米,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
