gap_rank,esg_status,company_code,company_name,report_year,indicator_code,indicator_name,indicator_weight,priority,status,next_action
11093,collected,603618.SH,杭电股份,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
11094,collected,603618.SH,杭电股份,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11095,collected,603618.SH,杭电股份,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11096,collected,603618.SH,杭电股份,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11097,collected,603618.SH,杭电股份,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11098,collected,603618.SH,杭电股份,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
11099,collected,603618.SH,杭电股份,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
11100,collected,603618.SH,杭电股份,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
11101,collected,603618.SH,杭电股份,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11102,collected,603689.SH,皖天然气,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
11103,collected,603689.SH,皖天然气,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11104,collected,603689.SH,皖天然气,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11105,collected,603689.SH,皖天然气,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
11106,collected,603693.SH,江苏新能,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11107,collected,603693.SH,江苏新能,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11108,collected,603693.SH,江苏新能,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11109,collected,603693.SH,江苏新能,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11110,collected,603693.SH,江苏新能,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
11111,collected,603693.SH,江苏新能,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
11112,collected,603693.SH,江苏新能,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11113,collected,603706.SH,东方环宇,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
11114,collected,603706.SH,东方环宇,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
11115,collected,603706.SH,东方环宇,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11116,collected,603706.SH,东方环宇,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11117,collected,603706.SH,东方环宇,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11118,collected,603706.SH,东方环宇,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11119,collected,603706.SH,东方环宇,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
11120,collected,603706.SH,东方环宇,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
11121,collected,603706.SH,东方环宇,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
11122,collected,603706.SH,东方环宇,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
11123,collected,603706.SH,东方环宇,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11124,collected,603861.SH,白云电器,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11125,collected,603861.SH,白云电器,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11126,collected,603985.SH,恒润股份,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11127,collected,605011.SH,杭州热电,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
11128,collected,605011.SH,杭州热电,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11129,collected,605011.SH,杭州热电,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11130,collected,605011.SH,杭州热电,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11131,collected,605028.SH,世茂能源,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
11132,collected,605028.SH,世茂能源,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11133,collected,605028.SH,世茂能源,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11134,collected,605028.SH,世茂能源,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11135,collected,605028.SH,世茂能源,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11136,collected,605028.SH,世茂能源,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
11137,collected,605028.SH,世茂能源,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11138,collected,605117.SH,德业股份,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
11139,collected,605117.SH,德业股份,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11140,collected,605117.SH,德业股份,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
11141,collected,605162.SH,新中港,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11142,collected,605162.SH,新中港,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11143,collected,605162.SH,新中港,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11144,collected,605162.SH,新中港,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
11145,collected,605196.SH,华通线缆,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
11146,collected,605196.SH,华通线缆,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
11147,collected,605196.SH,华通线缆,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11148,collected,605196.SH,华通线缆,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
11149,collected,605196.SH,华通线缆,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11150,collected,605196.SH,华通线缆,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11151,collected,605196.SH,华通线缆,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11152,collected,605196.SH,华通线缆,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
11153,collected,605196.SH,华通线缆,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
11154,collected,605196.SH,华通线缆,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
11155,collected,605196.SH,华通线缆,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
11156,collected,605196.SH,华通线缆,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11157,collected,605580.SH,恒盛能源,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
11158,collected,605580.SH,恒盛能源,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
11159,collected,605580.SH,恒盛能源,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11160,collected,605580.SH,恒盛能源,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
11161,collected,605580.SH,恒盛能源,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11162,collected,605580.SH,恒盛能源,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11163,collected,605580.SH,恒盛能源,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11164,collected,605580.SH,恒盛能源,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
11165,collected,605580.SH,恒盛能源,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
11166,collected,605580.SH,恒盛能源,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11167,collected,688005.SH,容百科技,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11168,collected,688005.SH,容百科技,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11169,collected,688005.SH,容百科技,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11170,collected,688006.SH,杭可科技,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11171,collected,688006.SH,杭可科技,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11172,collected,688006.SH,杭可科技,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11173,collected,688032.SH,禾迈股份,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11174,collected,688063.SH,派能科技,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
11175,collected,688063.SH,派能科技,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11176,collected,688063.SH,派能科技,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11177,collected,688063.SH,派能科技,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11178,collected,688116.SH,天奈科技,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
11179,collected,688116.SH,天奈科技,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11180,collected,688116.SH,天奈科技,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11181,collected,688116.SH,天奈科技,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11182,collected,688116.SH,天奈科技,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
11183,collected,688116.SH,天奈科技,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
11184,collected,688116.SH,天奈科技,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11185,collected,688248.SH,南网科技,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11186,collected,688248.SH,南网科技,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
11187,collected,688248.SH,南网科技,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11188,collected,688303.SH,大全能源,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
11189,collected,688303.SH,大全能源,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11190,collected,688303.SH,大全能源,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11191,collected,688303.SH,大全能源,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
11192,collected,688339.SH,亿华通,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
11193,collected,688339.SH,亿华通,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11194,collected,688339.SH,亿华通,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11195,collected,688339.SH,亿华通,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11196,collected,688339.SH,亿华通,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11197,collected,688388.SH,嘉元科技,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11198,collected,688388.SH,嘉元科技,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11199,collected,688388.SH,嘉元科技,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11200,collected,688390.SH,固德威,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11201,collected,688390.SH,固德威,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11202,collected,688390.SH,固德威,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11203,collected,688472.SH,阿特斯,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11204,collected,688472.SH,阿特斯,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11205,collected,688472.SH,阿特斯,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
11206,collected,688472.SH,阿特斯,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11207,collected,688517.SH,金冠电气,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11208,collected,688517.SH,金冠电气,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11209,collected,688517.SH,金冠电气,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11210,collected,688517.SH,金冠电气,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11211,collected,688551.SH,科威尔,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11212,collected,688551.SH,科威尔,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
11213,collected,688599.SH,天合光能,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11214,collected,688599.SH,天合光能,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11215,collected,688599.SH,天合光能,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11216,collected,688599.SH,天合光能,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11217,collected,688660.SH,电气风电,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11218,collected,688660.SH,电气风电,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11219,collected,688660.SH,电气风电,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11220,collected,688676.SH,金盘科技,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11221,collected,688676.SH,金盘科技,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11222,collected,688676.SH,金盘科技,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11223,collected,688778.SH,厦钨新能,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11224,collected,688778.SH,厦钨新能,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11225,collected,688778.SH,厦钨新能,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
