company_code,company_name,report_year,document_type,source_channel,official_domain,candidate_url,domain_verification,download_status,next_action,scoring_authorized
600333.SH,长春燃气,2025,annual_report,issuer_official_website,ccrq.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600339.SH,中油工程,2025,annual_report,issuer_official_website,cpec.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600346.SH,恒力石化,2025,annual_report,issuer_official_website,hengli.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600346.SH,恒力石化,2025,esg_report,issuer_official_website,hengli.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600379.SH,宝光股份,2025,annual_report,issuer_official_website,kaisaier.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600395.SH,盘江股份,2025,annual_report,issuer_official_website,zqrb.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600395.SH,盘江股份,2025,esg_report,issuer_official_website,zqrb.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600396.SH,华电辽能,2025,annual_report,issuer_official_website,chd.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600397.SH,江钨装备,2025,annual_report,issuer_official_website,,,not_submitted,pending_official_url,登记公司官网域名并人工确认域名归属，再发现报告链接,False
600405.SH,动力源,2025,annual_report,issuer_official_website,dpc.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600406.SH,国电南瑞,2025,annual_report,issuer_official_website,naritech.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600416.SH,湘电股份,2025,annual_report,issuer_official_website,xemc.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600438.SH,通威股份,2025,annual_report,issuer_official_website,miotech.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600438.SH,通威股份,2025,esg_report,issuer_official_website,miotech.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600452.SH,涪陵电力,2025,annual_report,issuer_official_website,sse.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600458.SH,时代新材,2025,annual_report,issuer_official_website,crrcgc.cc,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600468.SH,百利电气,2025,annual_report,issuer_official_website,benefo.tj.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600475.SH,华光环能,2025,annual_report,issuer_official_website,hghngroup.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600478.SH,科力远,2025,annual_report,issuer_official_website,corun.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600481.SH,双良节能,2025,annual_report,issuer_official_website,shuangliang.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600481.SH,双良节能,2025,esg_report,issuer_official_website,shuangliang.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600482.SH,中国动力,2025,annual_report,issuer_official_website,china-csicpower.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600482.SH,中国动力,2025,esg_report,issuer_official_website,china-csicpower.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600483.SH,福能股份,2025,annual_report,issuer_official_website,fjec.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600483.SH,福能股份,2025,esg_report,issuer_official_website,fjec.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600505.SH,西昌电力,2025,annual_report,issuer_official_website,scxcdlgfyxgs.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600508.SH,上海能源,2025,annual_report,issuer_official_website,sdtny.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600508.SH,上海能源,2025,esg_report,issuer_official_website,sdtny.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600509.SH,天富能源,2025,annual_report,issuer_official_website,tfny.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600550.SH,保变电气,2025,annual_report,issuer_official_website,twbb.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600577.SH,精达股份,2025,annual_report,issuer_official_website,jingda.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600578.SH,京能电力,2025,annual_report,issuer_official_website,jingnengpower.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600578.SH,京能电力,2025,esg_report,issuer_official_website,jingnengpower.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600580.SH,卧龙电驱,2025,annual_report,issuer_official_website,wolong.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600617.SH,国新能源,2025,annual_report,issuer_official_website,,,not_submitted,pending_official_url,登记公司官网域名并人工确认域名归属，再发现报告链接,False
600635.SH,大众公用,2025,annual_report,issuer_official_website,dzug.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600635.SH,大众公用,2025,esg_report,issuer_official_website,dzug.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600642.SH,申能股份,2025,annual_report,issuer_official_website,shenergy.net.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600644.SH,乐山电力,2025,annual_report,issuer_official_website,stcn.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600674.SH,川投能源,2025,annual_report,issuer_official_website,ctny.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600674.SH,川投能源,2025,esg_report,issuer_official_website,ctny.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600681.SH,百川能源,2025,annual_report,issuer_official_website,bestsungas.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600688.SH,上海石化,2025,annual_report,issuer_official_website,spc.sinopec.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600688.SH,上海石化,2025,esg_report,issuer_official_website,spc.sinopec.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600719.SH,大连热电,2025,annual_report,issuer_official_website,dlrd.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600725.SH,云维股份,2025,annual_report,issuer_official_website,,,not_submitted,pending_official_url,登记公司官网域名并人工确认域名归属，再发现报告链接,False
600725.SH,云维股份,2025,esg_report,issuer_official_website,,,not_submitted,pending_official_url,登记公司官网域名并人工确认域名归属，再发现报告链接,False
600726.SH,华电能源,2025,annual_report,issuer_official_website,hdenergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600732.SH,爱旭股份,2025,annual_report,issuer_official_website,aikosolar.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600732.SH,爱旭股份,2025,esg_report,issuer_official_website,aikosolar.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600744.SH,华银电力,2025,annual_report,issuer_official_website,hypower.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600744.SH,华银电力,2025,esg_report,issuer_official_website,hypower.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600758.SH,辽宁能源,2025,annual_report,issuer_official_website,,,not_submitted,pending_official_url,登记公司官网域名并人工确认域名归属，再发现报告链接,False
600777.SH,*ST新潮,2025,annual_report,issuer_official_website,xinchaoenergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600777.SH,*ST新潮,2025,esg_report,issuer_official_website,xinchaoenergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600780.SH,通宝能源,2025,annual_report,issuer_official_website,600780.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600780.SH,通宝能源,2025,esg_report,issuer_official_website,600780.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600795.SH,国电电力,2025,annual_report,issuer_official_website,600795.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600795.SH,国电电力,2025,esg_report,issuer_official_website,600795.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600803.SH,新奥股份,2025,annual_report,issuer_official_website,stcn.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600803.SH,新奥股份,2025,esg_report,issuer_official_website,stcn.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600821.SH,金开新能,2025,annual_report,issuer_official_website,nyocor.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600821.SH,金开新能,2025,esg_report,issuer_official_website,nyocor.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600847.SH,万里股份,2025,annual_report,issuer_official_website,cqwanli.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600847.SH,万里股份,2025,esg_report,issuer_official_website,cqwanli.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600863.SH,华能蒙电,2025,annual_report,issuer_official_website,nmhdwz.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600868.SH,梅雁吉祥,2025,annual_report,issuer_official_website,chinameiyan.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600869.SH,远东股份,2025,annual_report,issuer_official_website,600869.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600871.SH,石化油服,2025,annual_report,issuer_official_website,ssc.sinopec.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600871.SH,石化油服,2025,esg_report,issuer_official_website,ssc.sinopec.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600875.SH,东方电气,2025,annual_report,issuer_official_website,dec-ltd.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600884.SH,杉杉股份,2025,annual_report,issuer_official_website,ssgf.net,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600885.SH,宏发股份,2025,annual_report,issuer_official_website,hongfa.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600885.SH,宏发股份,2025,esg_report,issuer_official_website,hongfa.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600886.SH,国投电力,2025,annual_report,issuer_official_website,sdicpower.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
600900.SH,长江电力,2025,annual_report,issuer_official_website,cypc.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
